"Response ID","Survey ID","Survey Title","Response Type","Respondent Email","Submitted Date","Submitted Time","Response Data","Call SID","Metadata"
"04PbVp61SBFEsQmdK5xUJ","survey-employee-engagement","Employee Engagement Survey","anonymous","Anonymous","5/6/2025","2:39:00 PM","How engaged do you feel at work?: Extremely engaged | What motivates you most?: Company culture and | How is your work-life balance?: Perfect balance | Suggestions for improvement?: No suggestions, everything","",""
"V8-6bHC_1ejCD_WPpxSgD","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","5/6/2025","9:52:00 AM","How satisfied are you with our service?: Excellent service, very | What can we improve?: Could improve website | Would you recommend us to others?: Yes, I recommend | Any additional comments?: Thank you for","",""
"UzEIEMIRbxIQihazPg0Js","survey-event-feedback","Event Feedback Survey","voice-extracted","amanda.garcia@design.studio","5/5/2025","8:37:00 AM","How was the overall event experience?: Great, 8 | Which session did you enjoy most?: Q&A session | How was the venue?: Good setup, 8 | Would you attend future events?: Yes","CAhVAqPun7HGfuVhI5hZnlhrIIxNvwtNEW","{""extractedFrom"":""CAhVAqPun7HGfuVhI5hZnlhrIIxNvwtNEW.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":128}"
"1GFmBb1lcGI1uzpSyclF-","survey-event-feedback","Event Feedback Survey","text","jessica.taylor@nonprofit.org","5/5/2025","4:14:00 AM","How was the overall event experience?: Average event experience | Which session did you enjoy most?: Panel discussions | How was the venue?: Venue was adequate | Would you attend future events?: Maybe will attend","",""
"YZYBhYw67KC1VPiv4FUqT","survey-customer-satisfaction","Customer Satisfaction Survey","text","alex.jones@consulting.biz","5/4/2025","3:29:00 PM","How satisfied are you with our service?: Satisfied with the service quality | What can we improve?: Better mobile experience | Would you recommend us to others?: Definitely recommend | Any additional comments?: Keep improving","",""
"K0q8k_eIeNooj2bi8HfSt","survey-product-feedback","Product Feedback Survey","voice-extracted","Anonymous","5/4/2025","4:10:00 AM","How easy was it to use our product?: Very intuitive, 8 | What features do you use most?: User management | What features are missing?: Advanced filtering | Overall rating: 8","CASOgP4nHDYR4iO7stVhK2NxMo041Qy7Qq","{""extractedFrom"":""CASOgP4nHDYR4iO7stVhK2NxMo041Qy7Qq.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":40}"
"pNRJ1cR_BtfiB-_SsAUNB","survey-product-feedback","Product Feedback Survey","text","emily.davis@startup.io","5/4/2025","2:26:00 AM","How easy was it to use our product?: Very user-friendly interface | What features do you use most?: Dashboard, reports, analytics | What features are missing?: Better API documentation | Overall rating: Excellent product overall","",""
"4YHpQCNFu69cpzljJpR_i","survey-product-feedback","Product Feedback Survey","voice-extracted","john.doe@email.com","5/4/2025","2:21:00 AM","How easy was it to use our product?: Could be better, 6 | What features do you use most?: Basic features only | What features are missing?: Better documentation | Overall rating: 6","CApk4vreA3PaNiqEn7SoN7auosBP0JfwTo","{""extractedFrom"":""CApk4vreA3PaNiqEn7SoN7auosBP0JfwTo.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":188}"
"06tZ6jcslYNHfwiDRRI2D","survey-product-feedback","Product Feedback Survey","text","ryan.miller@tech.co","5/3/2025","9:35:00 AM","How easy was it to use our product?: Easy to learn and use | What features do you use most?: User management features | What features are missing?: More customization options | Overall rating: Great tool for our needs","",""
"Crt-9IpCaGYTY-U4cHVnd","survey-market-research","Market Research Survey","anonymous","Anonymous","4/30/2025","7:23:00 PM","Which brands do you prefer?: Nike, Adidas, Under | How often do you shop online?: Almost daily | What influences your buying decisions?: Brand reputation and | Price sensitivity rating: Somewhat price sensitive","",""
"W5ZmZOrWL70TgLKKDQ82-","survey-customer-satisfaction","Customer Satisfaction Survey","text","john.doe@email.com","4/30/2025","1:19:00 PM","How satisfied are you with our service?: Excellent service, very happy with everything | What can we improve?: Could improve website navigation | Would you recommend us to others?: Yes, I recommend to everyone | Any additional comments?: Thank you for great support","",""
"mfi6-oNji6VKCIZuGS3WX","survey-customer-satisfaction","Customer Satisfaction Survey","voice-extracted","Anonymous","4/30/2025","1:03:00 AM","How satisfied are you with our service?: Very satisfied, 8 out of 10 | What can we improve?: Maybe improve response time | Would you recommend us to others?: Yes, definitely | Any additional comments?: Great service overall","CArRFzNdJy8TgXiUlqAd23ZOOtTsuL97wZ","{""extractedFrom"":""CArRFzNdJy8TgXiUlqAd23ZOOtTsuL97wZ.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":110}"
"1hPpCuBOpCLUkZ2BJL81r","survey-product-feedback","Product Feedback Survey","text","david.wilson@enterprise.com","4/29/2025","2:38:00 PM","How easy was it to use our product?: Very user-friendly interface | What features do you use most?: Dashboard, reports, analytics | What features are missing?: Better API documentation | Overall rating: Excellent product overall","",""
"QQTx5Gh9Kf7GUF2czN6_p","survey-market-research","Market Research Survey","text","jessica.taylor@nonprofit.org","4/29/2025","12:34:00 AM","Which brands do you prefer?: Premium luxury brands | How often do you shop online?: Occasional purchases | What influences your buying decisions?: Quality and exclusivity | Price sensitivity rating: Not price sensitive","",""
"Za-H962MK8uRBZWphFpjt","survey-employee-engagement","Employee Engagement Survey","anonymous","Anonymous","4/28/2025","4:03:00 PM","How engaged do you feel at work?: Very engaged and | What motivates you most?: Challenging work and | How is your work-life balance?: Excellent work-life balance | Suggestions for improvement?: More team building","",""
"xZOr1svpalGgtw-BqeJBH","survey-product-feedback","Product Feedback Survey","anonymous","Anonymous","4/27/2025","9:56:00 PM","How easy was it to use our product?: Easy to learn | What features do you use most?: User management features | What features are missing?: More customization options | Overall rating: Great tool for","",""
"d-sL5H81S9bWarrX6RhH2","survey-event-feedback","Event Feedback Survey","text","lisa.brown@agency.net","4/26/2025","4:53:00 PM","How was the overall event experience?: Average event experience | Which session did you enjoy most?: Panel discussions | How was the venue?: Venue was adequate | Would you attend future events?: Maybe will attend","",""
"yxtMjg_F0jBUhkHb8i0uB","survey-product-feedback","Product Feedback Survey","voice-extracted","Anonymous","4/26/2025","11:16:00 AM","How easy was it to use our product?: Really easy, 9 out of 10 | What features do you use most?: Dashboard and reporting | What features are missing?: Better mobile app | Overall rating: 8","CAJh45kUyKcHlaaZen3DzwinOBx8xMTf03","{""extractedFrom"":""CAJh45kUyKcHlaaZen3DzwinOBx8xMTf03.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":177}"
"mEIT-xr3egcfBDzmEWyvX","survey-product-feedback","Product Feedback Survey","voice-extracted","Anonymous","4/25/2025","4:08:00 PM","How easy was it to use our product?: Could be better, 6 | What features do you use most?: Basic features only | What features are missing?: Better documentation | Overall rating: 6","CA01sxzgm4fO0trP59zePpgxsT4LoyBhDz","{""extractedFrom"":""CA01sxzgm4fO0trP59zePpgxsT4LoyBhDz.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":114}"
"jZcFE0JEo6KKctEhXv1MA","survey-product-feedback","Product Feedback Survey","text","ryan.miller@tech.co","4/25/2025","11:14:00 AM","How easy was it to use our product?: Intuitive design | What features do you use most?: Reporting capabilities | What features are missing?: Mobile app improvements | Overall rating: Solid product","",""
"DZ5yv85gmNbaEIY1bBsyV","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/25/2025","8:23:00 AM","How satisfied are you with our service?: Good overall experience | What can we improve?: Faster response times | Would you recommend us to others?: Yes, likely to | Any additional comments?: Professional team","",""
"o9o_mmJiihVOpvm0xad56","survey-employee-engagement","Employee Engagement Survey","anonymous","Anonymous","4/25/2025","7:52:00 AM","How engaged do you feel at work?: Highly engaged at | What motivates you most?: Meaningful projects | How is your work-life balance?: Great flexibility | Suggestions for improvement?: Continue current practices","",""
"oeMzpjOMf6q1yu0PWv2-C","survey-product-feedback","Product Feedback Survey","anonymous","Anonymous","4/24/2025","2:40:00 PM","How easy was it to use our product?: Intuitive design | What features do you use most?: Reporting capabilities | What features are missing?: Mobile app improvements | Overall rating: Solid product","",""
"_o-IBjTMdbZ1D9GVus2hN","survey-customer-satisfaction","Customer Satisfaction Survey","text","emily.davis@startup.io","4/24/2025","8:11:00 AM","How satisfied are you with our service?: Satisfied with the service quality | What can we improve?: Better mobile experience | Would you recommend us to others?: Definitely recommend | Any additional comments?: Keep improving","",""
"mPftWKgRz53ZbuZr8ODcS","survey-employee-engagement","Employee Engagement Survey","text","david.wilson@enterprise.com","4/23/2025","10:05:00 AM","How engaged do you feel at work?: Extremely engaged | What motivates you most?: Company culture and values | How is your work-life balance?: Perfect balance | Suggestions for improvement?: No suggestions, everything is great","",""
"C_h095ce0G80HdCotNlUq","survey-product-feedback","Product Feedback Survey","text","amanda.garcia@design.studio","4/22/2025","5:16:00 AM","How easy was it to use our product?: Excellent user experience | What features do you use most?: All features are useful | What features are missing?: Nothing missing | Overall rating: Perfect for our use case","",""
"knzLzOaJ8nuMx8MudG3WV","survey-customer-satisfaction","Customer Satisfaction Survey","text","sarah.smith@company.com","4/22/2025","2:42:00 AM","How satisfied are you with our service?: Good overall experience | What can we improve?: Faster response times needed | Would you recommend us to others?: Yes, likely to recommend | Any additional comments?: Professional team","",""
"EERJbTDzfmzttydLCqaLu","survey-customer-satisfaction","Customer Satisfaction Survey","voice-extracted","Anonymous","4/21/2025","11:37:00 PM","How satisfied are you with our service?: Somewhat satisfied, 6 | What can we improve?: Pricing could be better | Would you recommend us to others?: Maybe | Any additional comments?: It was okay","CAI0WsUkA4NdXkPhJ74gkSjhGIiRyMfIGt","{""extractedFrom"":""CAI0WsUkA4NdXkPhJ74gkSjhGIiRyMfIGt.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":96}"
"lzp24fswXk9Bq5cx17Mb6","survey-event-feedback","Event Feedback Survey","text","jessica.taylor@nonprofit.org","4/21/2025","1:06:00 PM","How was the overall event experience?: Excellent organization and content | Which session did you enjoy most?: Technical workshops were great | How was the venue?: Venue was perfect | Would you attend future events?: Absolutely will attend","",""
"0uSWGB2CUqLQYHhBX3x97","survey-product-feedback","Product Feedback Survey","anonymous","Anonymous","4/21/2025","7:34:00 AM","How easy was it to use our product?: Excellent user experience | What features do you use most?: All features are | What features are missing?: Nothing missing | Overall rating: Perfect for our","",""
"_GomDUFxcNy54qEy7F8N_","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/21/2025","7:28:00 AM","How satisfied are you with our service?: Satisfied with the | What can we improve?: Better mobile experience | Would you recommend us to others?: Definitely recommend | Any additional comments?: Keep improving","",""
"rgdyeTvXA0Nb5YrEsePvh","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/19/2025","8:30:00 AM","How satisfied are you with our service?: Good overall experience | What can we improve?: Faster response times | Would you recommend us to others?: Yes, likely to | Any additional comments?: Professional team","",""
"b93LbyP24lFNxm3f2Ubl2","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/19/2025","12:40:00 AM","How satisfied are you with our service?: Good overall experience | What can we improve?: Faster response times | Would you recommend us to others?: Yes, likely to | Any additional comments?: Professional team","",""
"c1MaSOrMOVuiY96mUxtKz","survey-market-research","Market Research Survey","anonymous","Anonymous","4/18/2025","9:03:00 PM","Which brands do you prefer?: Nike, Adidas, Under | How often do you shop online?: Almost daily | What influences your buying decisions?: Brand reputation and | Price sensitivity rating: Somewhat price sensitive","",""
"7l5uuuvisuelc43bB9nul","survey-employee-engagement","Employee Engagement Survey","voice-extracted","lisa.brown@agency.net","4/17/2025","6:36:00 PM","How engaged do you feel at work?: Somewhat engaged, 6 | What motivates you most?: Career growth | How is your work-life balance?: Okay, 6 | Suggestions for improvement?: More communication","CADKcO813UketmoqeV1TFY5fXrKeqXUePF","{""extractedFrom"":""CADKcO813UketmoqeV1TFY5fXrKeqXUePF.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":93}"
"AZJrTQ4dbpwyexLMUONSZ","survey-product-feedback","Product Feedback Survey","voice-extracted","alex.jones@consulting.biz","4/17/2025","11:01:00 AM","How easy was it to use our product?: Really easy, 9 out of 10 | What features do you use most?: Dashboard and reporting | What features are missing?: Better mobile app | Overall rating: 8","CA87GelSilhmiu4owzkBdmfsukQvtKS822","{""extractedFrom"":""CA87GelSilhmiu4owzkBdmfsukQvtKS822.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":90}"
"Hv99q2hAlL5VqHimkUn7c","survey-employee-engagement","Employee Engagement Survey","text","amanda.garcia@design.studio","4/17/2025","8:38:00 AM","How engaged do you feel at work?: Very engaged and motivated | What motivates you most?: Challenging work and growth opportunities | How is your work-life balance?: Excellent work-life balance | Suggestions for improvement?: More team building activities","",""
"lFWCm6nPqYwXc48aUYE1Y","survey-event-feedback","Event Feedback Survey","text","david.wilson@enterprise.com","4/17/2025","12:18:00 AM","How was the overall event experience?: Excellent organization and content | Which session did you enjoy most?: Technical workshops were great | How was the venue?: Venue was perfect | Would you attend future events?: Absolutely will attend","",""
"aMYltxuaWoj9GRnziNVoe","survey-customer-satisfaction","Customer Satisfaction Survey","voice-extracted","john.doe@email.com","4/16/2025","9:08:00 PM","How satisfied are you with our service?: Pretty good, around 7 | What can we improve?: Better communication needed | Would you recommend us to others?: Probably | Any additional comments?: Keep up the good work","CAPZEHvXRYByCKI81NCSAVcCOrRuRZdDjw","{""extractedFrom"":""CAPZEHvXRYByCKI81NCSAVcCOrRuRZdDjw.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":146}"
"s6UVH8lhF0O_ukIwRVu2N","survey-market-research","Market Research Survey","voice-extracted","alex.jones@consulting.biz","4/16/2025","4:45:00 PM","Which brands do you prefer?: Nike and Adidas | How often do you shop online?: Daily | What influences your buying decisions?: Price and brand | Price sensitivity rating: 8","CAhklD5gmhu3eRTji5LmfrYNXxjAjguD9V","{""extractedFrom"":""CAhklD5gmhu3eRTji5LmfrYNXxjAjguD9V.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":139}"
"gZ4-nsA9Vp04NgmzfaFDs","survey-market-research","Market Research Survey","voice-extracted","amanda.garcia@design.studio","4/16/2025","3:04:00 PM","Which brands do you prefer?: Nike and Adidas | How often do you shop online?: Daily | What influences your buying decisions?: Price and brand | Price sensitivity rating: 8","CAwXDi4oEdCD7LQg28h84Hpuj4kyQMf5l0","{""extractedFrom"":""CAwXDi4oEdCD7LQg28h84Hpuj4kyQMf5l0.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":35}"
"hMlDVmrowNSefVHyCuzwu","survey-market-research","Market Research Survey","anonymous","Anonymous","4/16/2025","1:20:00 PM","Which brands do you prefer?: Premium luxury brands | How often do you shop online?: Occasional purchases | What influences your buying decisions?: Quality and exclusivity | Price sensitivity rating: Not price sensitive","",""
"N48v5NZloXt8SqjQxFr7A","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/16/2025","9:32:00 AM","How satisfied are you with our service?: Good overall experience | What can we improve?: Faster response times | Would you recommend us to others?: Yes, likely to | Any additional comments?: Professional team","",""
"zDFTwMReiFwqaHv2KZNjQ","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/16/2025","1:37:00 AM","How satisfied are you with our service?: Excellent service, very | What can we improve?: Could improve website | Would you recommend us to others?: Yes, I recommend | Any additional comments?: Thank you for","",""
"3ohNrI7TGtEXuJhemw_C-","survey-event-feedback","Event Feedback Survey","anonymous","Anonymous","4/16/2025","1:33:00 AM","How was the overall event experience?: Good event overall | Which session did you enjoy most?: Networking opportunities | How was the venue?: Nice location and | Would you attend future events?: Likely to attend","",""
"8qi72s3emVtlFysuM5NTp","survey-market-research","Market Research Survey","anonymous","Anonymous","4/16/2025","12:47:00 AM","Which brands do you prefer?: Premium luxury brands | How often do you shop online?: Occasional purchases | What influences your buying decisions?: Quality and exclusivity | Price sensitivity rating: Not price sensitive","",""
"0R33BFVkvRBeNXbSSThI1","survey-product-feedback","Product Feedback Survey","text","alex.jones@consulting.biz","4/15/2025","11:23:00 PM","How easy was it to use our product?: Very user-friendly interface | What features do you use most?: Dashboard, reports, analytics | What features are missing?: Better API documentation | Overall rating: Excellent product overall","",""
"R2X_Cpo8EoWfY5sd5citz","survey-product-feedback","Product Feedback Survey","text","sarah.smith@company.com","4/15/2025","8:11:00 AM","How easy was it to use our product?: Easy to learn and use | What features do you use most?: User management features | What features are missing?: More customization options | Overall rating: Great tool for our needs","",""
"BVEP0PVFAOvZZW5b1iaiS","survey-event-feedback","Event Feedback Survey","anonymous","Anonymous","4/15/2025","3:10:00 AM","How was the overall event experience?: Good event overall | Which session did you enjoy most?: Networking opportunities | How was the venue?: Nice location and | Would you attend future events?: Likely to attend","",""
"IB6DS2W-BGoG54FVGx_fC","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/14/2025","8:25:00 AM","How satisfied are you with our service?: Very professional service | What can we improve?: Nothing major to | Would you recommend us to others?: Absolutely recommend | Any additional comments?: Excellent experience","",""
"Lbbf2xRp8FDlU7saqUHf9","survey-product-feedback","Product Feedback Survey","anonymous","Anonymous","4/13/2025","12:19:00 AM","How easy was it to use our product?: Intuitive design | What features do you use most?: Reporting capabilities | What features are missing?: Mobile app improvements | Overall rating: Solid product","",""
"3jq1xrGYqptrrY1e2e0ct","survey-customer-satisfaction","Customer Satisfaction Survey","text","alex.jones@consulting.biz","4/11/2025","6:36:00 PM","How satisfied are you with our service?: Very professional service | What can we improve?: Nothing major to improve | Would you recommend us to others?: Absolutely recommend | Any additional comments?: Excellent experience","",""
"GGLsvU5I5S0er0nWzqiz5","survey-event-feedback","Event Feedback Survey","text","ryan.miller@tech.co","4/10/2025","9:13:00 PM","How was the overall event experience?: Good event overall | Which session did you enjoy most?: Networking opportunities | How was the venue?: Nice location and facilities | Would you attend future events?: Likely to attend again","",""
"mxNaQ8J4-x0RP-kYRgCBq","survey-event-feedback","Event Feedback Survey","anonymous","Anonymous","4/10/2025","5:12:00 AM","How was the overall event experience?: Outstanding event, very | Which session did you enjoy most?: The main keynote | How was the venue?: Perfect venue and | Would you attend future events?: Definitely attending future","",""
"LqjIbYYUZn91Amcz9RISF","survey-product-feedback","Product Feedback Survey","text","lisa.brown@agency.net","4/9/2025","10:45:00 PM","How easy was it to use our product?: Good functionality | What features do you use most?: Basic features work well | What features are missing?: More advanced features | Overall rating: Does what we need","",""
"0zq8inrr1gHz78-rdJkVC","survey-employee-engagement","Employee Engagement Survey","anonymous","Anonymous","4/8/2025","9:42:00 PM","How engaged do you feel at work?: Very engaged and | What motivates you most?: Challenging work and | How is your work-life balance?: Excellent work-life balance | Suggestions for improvement?: More team building","",""
"VX3g-YZ6E8ygjn_4okItm","survey-product-feedback","Product Feedback Survey","anonymous","Anonymous","4/8/2025","6:59:00 PM","How easy was it to use our product?: Excellent user experience | What features do you use most?: All features are | What features are missing?: Nothing missing | Overall rating: Perfect for our","",""
"AIKWGQvT73l1MKyLn_O0n","survey-market-research","Market Research Survey","voice-extracted","emily.davis@startup.io","4/8/2025","6:41:00 PM","Which brands do you prefer?: Nike and Adidas | How often do you shop online?: Daily | What influences your buying decisions?: Price and brand | Price sensitivity rating: 8","CAhBYcIYbNR7OQM616sWHzZCzcoie5rlF6","{""extractedFrom"":""CAhBYcIYbNR7OQM616sWHzZCzcoie5rlF6.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":169}"
"pcJnB2aY3wlcxOL4Efr3r","survey-customer-satisfaction","Customer Satisfaction Survey","text","david.wilson@enterprise.com","4/7/2025","10:27:00 AM","How satisfied are you with our service?: Excellent service, very happy with everything | What can we improve?: Could improve website navigation | Would you recommend us to others?: Yes, I recommend to everyone | Any additional comments?: Thank you for great support","",""
"Mpk0TAlGln-c72mPh5JqR","survey-customer-satisfaction","Customer Satisfaction Survey","text","mike.johnson@business.org","4/5/2025","11:14:00 PM","How satisfied are you with our service?: Good overall experience | What can we improve?: Faster response times needed | Would you recommend us to others?: Yes, likely to recommend | Any additional comments?: Professional team","",""
"KfQl5CMShzDhhJcFuyiq2","survey-product-feedback","Product Feedback Survey","voice-extracted","Anonymous","4/5/2025","8:03:00 PM","How easy was it to use our product?: Excellent, 10 | What features do you use most?: Everything | What features are missing?: Nothing missing | Overall rating: 10","CAjADI9HLUmy7z2rJxLkmqB9oMV8dMtaUG","{""extractedFrom"":""CAjADI9HLUmy7z2rJxLkmqB9oMV8dMtaUG.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":188}"
"9WkyWheUn2hg0BeL-yCiw","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/5/2025","7:36:00 AM","How satisfied are you with our service?: Excellent service, very | What can we improve?: Could improve website | Would you recommend us to others?: Yes, I recommend | Any additional comments?: Thank you for","",""
"7-sZ3yCDvG25SPgaYR8ia","survey-product-feedback","Product Feedback Survey","text","lisa.brown@agency.net","4/4/2025","7:52:00 AM","How easy was it to use our product?: Intuitive design | What features do you use most?: Reporting capabilities | What features are missing?: Mobile app improvements | Overall rating: Solid product","",""
"4NhtJQAD_TUdBiOuMQtcJ","survey-event-feedback","Event Feedback Survey","text","lisa.brown@agency.net","4/3/2025","2:31:00 PM","How was the overall event experience?: Excellent organization and content | Which session did you enjoy most?: Technical workshops were great | How was the venue?: Venue was perfect | Would you attend future events?: Absolutely will attend","",""
"r0U7gauDa0n_Xz6uqOl5w","survey-product-feedback","Product Feedback Survey","voice-extracted","ryan.miller@tech.co","4/3/2025","4:15:00 AM","How easy was it to use our product?: Pretty simple, 7 | What features do you use most?: Analytics features | What features are missing?: More integrations | Overall rating: 7","CA5QdjY7HIjXcPnpw6t2XzLwXhum2BMIXd","{""extractedFrom"":""CA5QdjY7HIjXcPnpw6t2XzLwXhum2BMIXd.json"",""questionCount"":4,""extractedAnswers"":4,""duration"":73}"
"OD3qj_GloI60oc-dhPGC9","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/2/2025","4:30:00 PM","How satisfied are you with our service?: Very professional service | What can we improve?: Nothing major to | Would you recommend us to others?: Absolutely recommend | Any additional comments?: Excellent experience","",""
"_DF8413OE07B0MxR41yTI","survey-customer-satisfaction","Customer Satisfaction Survey","anonymous","Anonymous","4/2/2025","9:22:00 AM","How satisfied are you with our service?: Very professional service | What can we improve?: Nothing major to | Would you recommend us to others?: Absolutely recommend | Any additional comments?: Excellent experience","",""
"S5w282aT_Bg8e1FDdaaoc","survey-customer-satisfaction","Customer Satisfaction Survey","text","emily.davis@startup.io","4/2/2025","2:48:00 AM","How satisfied are you with our service?: Very professional service | What can we improve?: Nothing major to improve | Would you recommend us to others?: Absolutely recommend | Any additional comments?: Excellent experience","",""
"mrwOObWx5wqdF8PICfsVl","survey-customer-satisfaction","Customer Satisfaction Survey","text","sarah.smith@company.com","4/2/2025","12:31:00 AM","How satisfied are you with our service?: Above average service | What can we improve?: More payment options | Would you recommend us to others?: Would recommend | Any additional comments?: Good value for money","",""
"pX50OMEkn5ngDW1gj2kJY","survey-customer-satisfaction","Customer Satisfaction Survey","text","jessica.taylor@nonprofit.org","4/2/2025","12:22:00 AM","How satisfied are you with our service?: Excellent service, very happy with everything | What can we improve?: Could improve website navigation | Would you recommend us to others?: Yes, I recommend to everyone | Any additional comments?: Thank you for great support","",""
